"Order_ID","Order_Date","Customer_ID","Product_ID","Store_ID","Quantity","Unit_Price","Discount_%","Discount_Amount","Gross_Sales","Net_Sales","Profit","Payment_Mode","Order_Status"
"O507894","2024-10-13 00:00:00","C201550","P100296","S3087","2","6010.7","10","1202.14","12021.4","10819.26","4855","Credit Card","Completed"
"O507895","2025-05-10 00:00:00","C201040","P100467","S3092","5","2120.25","15","1590.19","10601.25","9011.06","1056.21","Cash","Completed"
"O507896","2024-07-24 00:00:00","C203225","P100168","S3109","5","4557.42","0","0","22787.1","22787.1","16845.7","Wallet","Completed"
"O507897","2024-10-01 00:00:00","C202398","P100311","S3110","4","1879.26","10","751.7","7517.04","6765.34","1670.18","Cash","Completed"
"O507898","2024-07-17 00:00:00","C204730","P100687","S3018","4","2842.66","20","2274.13","11370.64","9096.51","-1702.65","Debit Card","Completed"
"O507899","2024-06-21 00:00:00","C201360","P100257","S3040","2","6444.54","15","1933.36","12889.08","10955.72","8409.4","UPI","Completed"
"O507900","2024-08-27 00:00:00","C200668","P100234","S3011","5","5105.89","20","5105.89","25529.45","20423.56","17585.51","Credit Card","Completed"
"O507901","2025-02-09 00:00:00","C204559","P100755","S3118","5","6754.28","0","0","33771.4","33771.4","18061","Debit Card","Completed"
"O507902","2024-08-03 00:00:00","C202950","P100154","S3073","4","7206.68","20","5765.34","28826.72","23061.38","9387.5","Cash","Cancelled"
"O507903","2024-07-23 00:00:00","C201875","P100707","S3099","5","3288.41","10","1644.2","16442.05","14797.84","3176.54","UPI","Completed"
"O507904","2024-04-02 00:00:00","C202696","P100704","S3082","2","2305.56","20","922.22","4611.12","3688.9","-1123.68","Wallet","Cancelled"
"O507905","2025-10-15 00:00:00","C201468","P100384","S3043","1","6664.48","20","1332.9","6664.48","5331.58","1132.91","UPI","Completed"
"O507906","2025-05-12 00:00:00","C204781","P100095","S3027","5","5118.52","5","1279.63","25592.6","24312.97","2484.82","Wallet","Completed"
"O507907","2024-02-29 00:00:00","C200915","P100705","S3032","1","6443.58","5","322.18","6443.58","6121.4","4210.75","Wallet","Completed"
"O507908","2024-01-26 00:00:00","C201258","P100248","S3055","5","1679.96","20","1679.96","8399.8","6719.84","-15676.86","Debit Card","Completed"
"O507909","2025-03-17 00:00:00","C201006","P100476","S3000","5","3398.07","10","1699.04","16990.35","15291.32","2043.52","Cash","Completed"
"O507910","2024-08-21 00:00:00","C202208","P100303","S3075","5","5102.41","15","3826.81","25512.05","21685.24","3718.59","Wallet","Completed"
"O507911","2024-10-13 00:00:00","C200850","P100331","S3048","3","959.04","0","0","2877.12","2877.12","-2277.39","Wallet","Completed"
"O507912","2025-01-13 00:00:00","C201774","P100711","S3014","5","1870.15","0","0","9350.75","9350.75","-10375.1","Debit Card","Completed"
"O507913","2024-10-27 00:00:00","C203788","P100242","S3090","2","2588.75","15","776.62","5177.5","4400.88","-4321.73","Debit Card","Returned"
"O507914","2025-12-19 00:00:00","C200872","P100753","S3029","2","2933.05","10","586.61","5866.1","5279.49","2254.59","UPI","Completed"
"O507915","2024-05-20 00:00:00","C202892","P100109","S3106","5","2242.72","5","560.68","11213.6","10652.92","-5234.48","UPI","Completed"
"O507916","2024-09-27 00:00:00","C202199","P100656","S3118","2","5803.84","0","0","11607.68","11607.68","9139.8","UPI","Completed"
"O507917","2025-06-24 00:00:00","C203689","P100561","S3101","2","2370.82","20","948.33","4741.64","3793.31","1957.81","Debit Card","Returned"
"O507918","2025-06-27 00:00:00","C201995","P100071","S3031","5","5437.63","5","1359.41","27188.15","25828.74","8668.09","Cash","Completed"
"O507919","2025-03-24 00:00:00","C202087","P100212","S3011","4","6974.98","20","5579.98","27899.92","22319.94","20042.34","UPI","Completed"
"O507920","2025-03-14 00:00:00","C204644","P100785","S3039","3","3507.21","15","1578.24","10521.63","8943.39","-4377.45","Credit Card","Completed"
"O507921","2025-11-06 00:00:00","C204710","P100015","S3006","4","2436.58","15","1461.95","9746.32","8284.37","3762.93","Credit Card","Completed"
"O507922","2025-08-19 00:00:00","C203527","P100422","S3072","2","2272.37","5","227.24","4544.74","4317.5","589.54","Debit Card","Completed"
"O507923","2025-05-07 00:00:00","C201922","P100609","S3007","2","7282.88","20","2913.15","14565.76","11652.61","2958.85","Wallet","Cancelled"
"O507924","2024-12-02 00:00:00","C204093","P100263","S3040","5","5106.6","5","1276.65","25533","24256.35","19498.95","UPI","Completed"
"O507925","2024-03-11 00:00:00","C204099","P100636","S3009","2","3308.07","0","0","6616.14","6616.14","1075.8","UPI","Completed"
"O507926","2024-05-21 00:00:00","C203385","P100100","S3013","5","3119.96","10","1559.98","15599.8","14039.82","-4612.03","UPI","Completed"
"O507927","2024-10-23 00:00:00","C200637","P100150","S3022","1","1182.82","10","118.28","1182.82","1064.54","-2919.77","UPI","Completed"
"O507928","2024-11-17 00:00:00","C203519","P100719","S3014","2","4064.42","20","1625.77","8128.84","6503.07","1834.45","UPI","Returned"
"O507929","2025-12-30 00:00:00","C203146","P100055","S3115","1","3180.88","0","0","3180.88","3180.88","1816.16","Cash","Completed"
"O507930","2024-07-13 00:00:00","C204927","P100250","S3040","4","7160.4","10","2864.16","28641.6","25777.44","9394.96","Wallet","Completed"
"O507931","2024-02-04 00:00:00","C204374","P100342","S3062","1","7351.17","20","1470.23","7351.17","5880.94","3481.52","Debit Card","Completed"
"O507932","2024-01-06 00:00:00","C201909","P100283","S3087","4","3717.38","15","2230.43","14869.52","12639.09","5589.57","Debit Card","Completed"
"O507933","2025-10-03 00:00:00","C201593","P100105","S3029","5","2729.33","10","1364.66","13646.65","12281.98","11873.94","Cash","Completed"
"O507934","2025-08-14 00:00:00","C201174","P100374","S3055","2","1547.82","15","464.35","3095.64","2631.29","-4445.05","Cash","Completed"
"O507935","2024-09-10 00:00:00","C204511","P100668","S3066","2","6641.48","20","2656.59","13282.96","10626.37","4349.81","Credit Card","Completed"
"O507936","2025-01-31 00:00:00","C203394","P100350","S3102","4","7705.46","20","6164.37","30821.84","24657.47","23327.15","Wallet","Cancelled"
"O507937","2025-09-16 00:00:00","C203791","P100763","S3110","4","787.17","20","629.74","3148.68","2518.94","1488.3","Cash","Completed"
"O507938","2025-08-06 00:00:00","C204528","P100295","S3119","2","3646.78","10","729.36","7293.56","6564.2","3723.6","Credit Card","Completed"
"O507939","2024-11-27 00:00:00","C204157","P100513","S3083","3","2506","10","751.8","7518","6766.2","6265.17","Credit Card","Cancelled"
"O507940","2025-06-11 00:00:00","C200986","P100413","S3017","3","5969.26","15","2686.17","17907.78","15221.61","3075.09","Wallet","Completed"
"O507941","2025-01-10 00:00:00","C201801","P100695","S3108","1","688.75","15","103.31","688.75","585.44","-7.75","Wallet","Completed"
"O507942","2025-07-26 00:00:00","C204288","P100784","S3006","4","4043.18","5","808.64","16172.72","15364.08","11254.16","Cash","Completed"
"O507943","2025-01-07 00:00:00","C204625","P100715","S3047","3","2913.89","20","1748.33","8741.67","6993.34","3061.48","UPI","Completed"
"O507944","2025-12-30 00:00:00","C204782","P100530","S3053","2","1209.35","0","0","2418.7","2418.7","1288.02","Credit Card","Completed"
"O507945","2024-08-09 00:00:00","C203641","P100334","S3061","4","6927.34","15","4156.4","27709.36","23552.96","18428.4","Debit Card","Completed"
"O507946","2025-12-22 00:00:00","C202942","P100317","S3013","1","2498.06","10","249.81","2498.06","2248.25","1388.81","Debit Card","Returned"
"O507947","2025-11-25 00:00:00","C202186","P100061","S3042","1","6370.04","15","955.51","6370.04","5414.53","2121.08","Wallet","Completed"
"O507948","2025-08-25 00:00:00","C202762","P100204","S3103","1","2128.28","0","0","2128.28","2128.28","-297.42","Cash","Completed"
"O507949","2024-12-16 00:00:00","C204978","P100458","S3065","4","5735.14","5","1147.03","22940.56","21793.53","3091.69","Cash","Completed"
"O507950","2025-03-16 00:00:00","C204353","P100372","S3014","4","4778.31","5","955.66","19113.24","18157.58","17364.1","Wallet","Completed"
"O507951","2024-02-09 00:00:00","C202162","P100734","S3013","3","4013.83","5","602.07","12041.49","11439.42","10218.96","Debit Card","Completed"
"O507952","2025-01-21 00:00:00","C202606","P100267","S3040","3","1364.89","15","614.2","4094.67","3480.47","-4916.68","Debit Card","Completed"
"O507953","2024-11-16 00:00:00","C203440","P100012","S3050","3","4374.52","20","2624.71","13123.56","10498.85","3996.41","UPI","Completed"
"O507954","2025-01-10 00:00:00","C201369","P100584","S3073","3","1621.42","15","729.64","4864.26","4134.62","-8282.47","Cash","Completed"
"O507955","2024-10-26 00:00:00","C204035","P100314","S3064","1","5171.62","15","775.74","5171.62","4395.88","1797.53","Wallet","Completed"
"O507956","2024-04-24 00:00:00","C204514","P100396","S3037","5","3522","10","1761","17610","15849","-708.4","Cash","Returned"
"O507957","2024-07-06 00:00:00","C203625","P100075","S3046","1","4026.19","20","805.24","4026.19","3220.95","792.05","Debit Card","Completed"
"O507958","2025-07-18 00:00:00","C203866","P100074","S3108","1","6614.39","20","1322.88","6614.39","5291.51","2790.53","Debit Card","Completed"
"O507959","2024-06-05 00:00:00","C202302","P100036","S3092","5","6287.63","15","4715.72","31438.15","26722.43","17806.83","Debit Card","Completed"
"O507960","2024-11-15 00:00:00","C202652","P100264","S3087","4","1394.36","15","836.62","5577.44","4740.82","-11095.22","Cash","Completed"
"O507961","2025-08-27 00:00:00","C203450","P100645","S3045","5","6787.99","15","5090.99","33939.95","28848.96","13264.16","Debit Card","Completed"
"O507962","2025-07-17 00:00:00","C202585","P100622","S3102","1","7849.42","10","784.94","7849.42","7064.48","2747.51","Wallet","Completed"
"O507963","2024-12-08 00:00:00","C203410","P100635","S3051","5","7847.46","0","0","39237.3","39237.3","15150.2","Wallet","Completed"
"O507964","2025-02-21 00:00:00","C202766","P100662","S3061","3","2287.78","15","1029.5","6863.34","5833.84","4758.82","UPI","Cancelled"
"O507965","2024-01-10 00:00:00","C202588","P100726","S3091","3","5734.5","20","3440.7","17203.5","13762.8","5914.44","Cash","Completed"
"O507966","2025-10-26 00:00:00","C204133","P100768","S3015","1","5654.55","10","565.46","5654.55","5089.1","2059.79","UPI","Completed"
"O507967","2025-12-03 00:00:00","C200879","P100331","S3108","5","959.04","15","719.28","4795.2","4075.92","-4514.93","Debit Card","Completed"
"O507968","2024-12-19 00:00:00","C203654","P100264","S3057","5","1394.36","15","1045.77","6971.8","5926.03","-13869.02","UPI","Completed"
"O507969","2024-10-22 00:00:00","C204193","P100184","S3050","5","5686.05","20","5686.05","28430.25","22744.2","21689.2","Wallet","Completed"
"O507970","2025-10-31 00:00:00","C203098","P100237","S3032","5","7327.51","15","5495.63","36637.55","31141.92","30110.17","UPI","Completed"
"O507971","2025-12-16 00:00:00","C203426","P100740","S3099","1","2595.29","0","0","2595.29","2595.29","1077.44","Wallet","Completed"
"O507972","2024-04-27 00:00:00","C202919","P100194","S3014","5","3341.18","15","2505.88","16705.9","14200.01","1783.06","UPI","Completed"
"O507973","2025-09-28 00:00:00","C200448","P100378","S3022","5","354.59","5","88.65","1772.95","1684.3","-889.75","Wallet","Completed"
"O507974","2025-02-02 00:00:00","C203776","P100211","S3017","1","7046.29","5","352.31","7046.29","6693.98","4265.47","Credit Card","Completed"
"O507975","2024-08-20 00:00:00","C203319","P100444","S3053","3","4967.17","0","0","14901.51","14901.51","6827.52","UPI","Completed"
"O507976","2024-12-16 00:00:00","C201563","P100592","S3095","3","1182.44","15","532.1","3547.32","3015.22","-11048.6","Credit Card","Completed"
"O507977","2024-11-24 00:00:00","C203439","P100541","S3001","4","5442.8","5","1088.56","21771.2","20682.64","19108.04","UPI","Completed"
"O507978","2025-04-12 00:00:00","C201268","P100086","S3011","5","3517.43","15","2638.07","17587.15","14949.08","-6766.47","Cash","Completed"
"O507979","2025-07-02 00:00:00","C202854","P100731","S3070","4","1211.58","5","242.32","4846.32","4604","3578.88","Credit Card","Completed"
"O507980","2025-11-19 00:00:00","C202786","P100765","S3064","5","3991.01","10","1995.51","19955.05","17959.55","-2058.65","Credit Card","Completed"
"O507981","2025-12-04 00:00:00","C200683","P100659","S3010","3","2451.21","15","1103.04","7353.63","6250.59","1596.96","UPI","Cancelled"
"O507982","2024-09-30 00:00:00","C203288","P100139","S3039","4","7257.54","20","5806.03","29030.16","23224.13","22586.09","UPI","Completed"
"O507983","2025-11-29 00:00:00","C200590","P100390","S3065","5","6647.95","10","3323.98","33239.75","29915.78","15543.18","UPI","Completed"
"O507984","2025-03-31 00:00:00","C202355","P100755","S3024","2","6754.28","0","0","13508.56","13508.56","7224.4","Credit Card","Completed"
"O507985","2025-10-04 00:00:00","C200012","P100467","S3035","4","2120.25","20","1696.2","8481","6784.8","420.92","Debit Card","Completed"
"O507986","2024-12-24 00:00:00","C200751","P100556","S3107","3","3152.86","10","945.86","9458.58","8512.72","-2487.44","Cash","Completed"
"O507987","2024-05-21 00:00:00","C201794","P100248","S3093","1","1679.96","0","0","1679.96","1679.96","-2799.38","Credit Card","Returned"
"O507988","2025-06-30 00:00:00","C202442","P100086","S3063","2","3517.43","0","0","7034.86","7034.86","-1651.36","Wallet","Completed"
"O507989","2025-05-13 00:00:00","C200917","P100472","S3042","3","3120","0","0","9360","9360","7399.98","Credit Card","Completed"
"O507990","2025-01-12 00:00:00","C200470","P100561","S3070","4","2370.82","10","948.33","9483.28","8534.95","4863.95","Debit Card","Completed"
"O507991","2024-12-31 00:00:00","C200241","P100301","S3048","1","3812.59","0","0","3812.59","3812.59","133.68","Wallet","Completed"
"O507992","2024-10-07 00:00:00","C200402","P100492","S3026","1","1034.82","10","103.48","1034.82","931.34","-168.28","Debit Card","Completed"
"O507993","2024-03-23 00:00:00","C202948","P100790","S3020","1","494.65","5","24.73","494.65","469.92","-3770.33","UPI","Completed"
"O507994","2025-06-08 00:00:00","C204957","P100759","S3099","4","3515.83","10","1406.33","14063.32","12656.99","279.75","Wallet","Completed"
"O507995","2025-10-08 00:00:00","C203174","P100068","S3052","2","4526.96","15","1358.09","9053.92","7695.83","2686.67","Credit Card","Completed"
"O507996","2025-02-05 00:00:00","C202273","P100461","S3013","4","6604.42","10","2641.77","26417.68","23775.91","13955.63","Credit Card","Completed"
"O507997","2025-08-12 00:00:00","C201181","P100720","S3003","1","3638.85","0","0","3638.85","3638.85","434.7","Credit Card","Completed"
"O507998","2024-10-17 00:00:00","C200651","P100109","S3097","1","2242.72","15","336.41","2242.72","1906.31","-1271.17","Cash","Completed"
"O507999","2024-07-16 00:00:00","C204642","P100578","S3060","1","4370.3","15","655.54","4370.3","3714.76","-503.31","Debit Card","Completed"
"O508000","2025-11-24 00:00:00","C201057","P100494","S3021","5","606.24","20","606.24","3031.2","2424.96","-7997.99","Wallet","Completed"
"O508001","2024-01-12 00:00:00","C202866","P100078","S3082","2","2727.17","5","272.72","5454.34","5181.62","1638.3","Credit Card","Completed"
"O508002","2025-04-26 00:00:00","C200136","P100290","S3024","1","6621.75","0","0","6621.75","6621.75","2981.72","Cash","Returned"
"O508003","2024-09-05 00:00:00","C201312","P100632","S3061","3","3979.22","10","1193.77","11937.66","10743.89","9581.54","Wallet","Completed"
"O508004","2025-07-13 00:00:00","C200156","P100227","S3056","3","6222.85","5","933.43","18668.55","17735.12","11690.81","Wallet","Completed"
"O508005","2025-04-11 00:00:00","C203763","P100229","S3089","1","1693.83","10","169.38","1693.83","1524.45","-1334.88","Credit Card","Completed"
"O508006","2024-10-25 00:00:00","C202519","P100524","S3061","3","4840.51","20","2904.31","14521.53","11617.22","5463.08","Cash","Completed"
"O508007","2025-04-23 00:00:00","C200291","P100575","S3031","1","4367.95","0","0","4367.95","4367.95","-594.84","UPI","Completed"
"O508008","2025-03-13 00:00:00","C203291","P100110","S3044","3","4183.18","15","1882.43","12549.54","10667.11","6659.02","UPI","Completed"
"O508009","2025-08-21 00:00:00","C201145","P100388","S3009","1","7284.24","0","0","7284.24","7284.24","4175.9","Credit Card","Completed"
"O508010","2024-11-02 00:00:00","C204563","P100505","S3110","3","2797.89","15","1259.05","8393.67","7134.62","-2279.68","Cash","Completed"
"O508011","2024-06-02 00:00:00","C202977","P100691","S3092","2","652.75","10","130.55","1305.5","1174.95","-8586.21","Cash","Completed"
"O508012","2024-01-26 00:00:00","C202141","P100571","S3101","2","7692.19","5","769.22","15384.38","14615.16","5336.1","Wallet","Completed"
"O508013","2024-10-17 00:00:00","C203274","P100377","S3047","4","6373.06","10","2549.22","25492.24","22943.02","3538.78","Wallet","Completed"
